codmatricula;chavematricula;unidade;codcoordenador;siglacurso;codcurso;serie;coddisciplina;anoagenda;semletivo;sigladisciplina;codturma;siglaturno;horario;diasemana;codprofessor;titulacao
1203LADMM1A;1203LADMM1A0489;LIBERDADE;5;ADM;120;3;515;2021;2;103_092_CO;LADMM1A;M1;07:00-09:40;Quarta Feira;100344;ESPECIALISTA
1203LADMM1A;1203LADMM1A0216;LIBERDADE;5;ADM;120;3;516;2021;2;103_092_E;LADMM1A;M1;07:00-09:40;Segunda Feira;100401;MESTRE
1203LADMM1A;1203LADMM1A1232;LIBERDADE;5;ADM;120;3;517;2021;2;103_092_LT;LADMM1A;M1;07:00-09:40;Terça Feira;268;ESPECIALISTA
1203LADMM1A;1203LADMM1A0526;LIBERDADE;5;ADM;120;3;518;2021;2;103_092_M;LADMM1A;M1;07:00-09:40;Quinta Feira;100706;ESPECIALISTA
1203LADMM1A;1203LADMM1A1219;LIBERDADE;5;ADM;120;3;519;2021;2;103_092_PPI;LADMM1A;M1;07:00-09:40;Sexta Feira;100706;ESPECIALISTA
1203LADMM1A;1203LADMM1A0330;LIBERDADE;5;ADM;120;3;520;2021;2;103_092_SO;LADMM1A;M1;07:00-09:40;Quarta Feira;100360;MESTRE
1203LADMN1A;1203LADMN1A0739;LIBERDADE;5;ADM;120;3;515;2021;2;103_092_CO;LADMN1A;N1;18:00-20:30;Terça Feira;100294;MESTRE
1203LADMN1A;1203LADMN1A0269;LIBERDADE;5;ADM;120;3;516;2021;2;103_092_E;LADMN1A;N1;18:00-20:30;Quinta Feira;237;MESTRE
1203LADMN1A;1203LADMN1A1245;LIBERDADE;5;ADM;120;3;517;2021;2;103_092_LT;LADMN1A;N1;18:00-20:30;Segunda Feira;131;ESPECIALISTA
1203LADMN1A;1203LADMN1A0801;LIBERDADE;5;ADM;120;3;518;2021;2;103_092_M;LADMN1A;N1;18:00-20:30;Quarta Feira;197;DOUTOR
1203LADMN1A;1203LADMN1A1019;LIBERDADE;5;ADM;120;3;519;2021;2;103_092_PPI;LADMN1A;N1;18:00-20:30;Sexta Feira;197;DOUTOR
1203LADMN1A;1203LADMN1A1306;LIBERDADE;5;ADM;120;3;520;2021;2;103_092_SO;LADMN1A;N1;18:00-20:30;Terça Feira;100360;MESTRE
1203LADMN2A;1203LADMN2A0216;LIBERDADE;5;ADM;120;3;515;2021;2;103_092_CO;LADMN2A;N2;20:40-23:10;Terça Feira;100294;MESTRE
1203LADMN2A;1203LADMN2A0363;LIBERDADE;5;ADM;120;3;516;2021;2;103_092_E;LADMN2A;N2;20:40-23:10;Quinta Feira;237;MESTRE
1203LADMN2A;1203LADMN2A0628;LIBERDADE;5;ADM;120;3;517;2021;2;103_092_LT;LADMN2A;N2;20:40-23:10;Segunda Feira;131;ESPECIALISTA
1203LADMN2A;1203LADMN2A0897;LIBERDADE;5;ADM;120;3;518;2021;2;103_092_M;LADMN2A;N2;20:40-23:10;Quarta Feira;197;DOUTOR
1203LADMN2A;1203LADMN2A0816;LIBERDADE;5;ADM;120;3;519;2021;2;103_092_PPI;LADMN2A;N2;20:40-23:10;Sexta Feira;197;DOUTOR
1203LADMN2A;1203LADMN2A0720;LIBERDADE;5;ADM;120;3;520;2021;2;103_092_SO;LADMN2A;N2;20:40-23:10;Terça Feira;100360;MESTRE
1204LADMN1A;1204LADMN1A0618;LIBERDADE;5;ADM;120;4;521;2021;2;104_081_ADF;LADMN1A;N1;18:00-20:30;Quinta Feira;282;MESTRE
1204LADMN1A;1204LADMN1A0517;LIBERDADE;5;ADM;120;4;522;2021;2;104_081_CO;LADMN1A;N1;18:00-20:30;Segunda Feira;100462;ESPECIALISTA
1204LADMN1A;1204LADMN1A1458;LIBERDADE;5;ADM;120;4;523;2021;2;104_081_DEM;LADMN1A;N1;18:00-20:30;Terça Feira;268;ESPECIALISTA
1204LADMN1A;1204LADMN1A1212;LIBERDADE;5;ADM;120;4;524;2021;2;104_081_E;LADMN1A;N1;18:00-20:30;Quarta Feira;100097;DOUTOR
1204LADMN1A;1204LADMN1A0065;LIBERDADE;5;ADM;120;4;525;2021;2;104_081_M;LADMN1A;N1;18:00-20:30;Segunda Feira;100714;ESPECIALISTA
1204LADMN1A;1204LADMN1A1525;LIBERDADE;5;ADM;120;4;526;2021;2;104_081_PPIN;LADMN1A;N1;18:00-20:30;Sexta Feira;100704;ESPECIALISTA
1204LADMN2A;1204LADMN2A1089;LIBERDADE;5;ADM;120;4;521;2021;2;104_081_ADF;LADMN2A;N2;20:40-23:10;Quinta Feira;282;MESTRE
1204LADMN2A;1204LADMN2A0674;LIBERDADE;5;ADM;120;4;522;2021;2;104_081_CO;LADMN2A;N2;20:40-23:10;Segunda Feira;100462;ESPECIALISTA
1204LADMN2A;1204LADMN2A0043;LIBERDADE;5;ADM;120;4;523;2021;2;104_081_DEM;LADMN2A;N2;20:40-23:10;Terça Feira;268;ESPECIALISTA
1204LADMN2A;1204LADMN2A1414;LIBERDADE;5;ADM;120;4;524;2021;2;104_081_E;LADMN2A;N2;20:40-23:10;Quarta Feira;100097;DOUTOR
1204LADMN2A;1204LADMN2A0708;LIBERDADE;5;ADM;120;4;525;2021;2;104_081_M;LADMN2A;N2;20:40-23:10;Segunda Feira;100714;ESPECIALISTA
1204LADMN2A;1204LADMN2A1525;LIBERDADE;5;ADM;120;4;526;2021;2;104_081_PPIN;LADMN2A;N2;20:40-23:10;Sexta Feira;100704;ESPECIALISTA
1204BADMN1A;1204BADMN1A1419;BRIGADEIRO;5;ADM;120;4;521;2021;2;104_081_ADF;BADMN1A;N1;18:00-20:30;Terça Feira;100031;MESTRE
1204BADMN1A;1204BADMN1A0844;BRIGADEIRO;5;ADM;120;4;522;2021;2;104_081_CO;BADMN1A;N1;18:00-20:30;Segunda Feira;100462;ESPECIALISTA
1204BADMN1A;1204BADMN1A0222;BRIGADEIRO;5;ADM;120;4;523;2021;2;104_081_DEM;BADMN1A;N1;18:00-20:30;Quinta Feira;100455;ESPECIALISTA
1204BADMN1A;1204BADMN1A0616;BRIGADEIRO;5;ADM;120;4;524;2021;2;104_081_E;BADMN1A;N1;18:00-20:30;Quarta Feira;100401;MESTRE
1204BADMN1A;1204BADMN1A1251;BRIGADEIRO;5;ADM;120;4;525;2021;2;104_081_M;BADMN1A;N1;18:00-20:30;Segunda Feira;281;ESPECIALISTA
1204BADMN1A;1204BADMN1A0395;BRIGADEIRO;5;ADM;120;4;526;2021;2;104_081_PPIN;BADMN1A;N1;18:00-20:30;Sexta Feira;100455;ESPECIALISTA
1204BADMN2A;1204BADMN2A0284;BRIGADEIRO;5;ADM;120;4;521;2021;2;104_081_ADF;BADMN2A;N2;20:40-23:10;Terça Feira;100031;MESTRE
1204BADMN2A;1204BADMN2A1128;BRIGADEIRO;5;ADM;120;4;522;2021;2;104_081_CO;BADMN2A;N2;20:40-23:10;Segunda Feira;100462;ESPECIALISTA
1204BADMN2A;1204BADMN2A0214;BRIGADEIRO;5;ADM;120;4;523;2021;2;104_081_DEM;BADMN2A;N2;20:40-23:10;Quinta Feira;100455;ESPECIALISTA
1204BADMN2A;1204BADMN2A0254;BRIGADEIRO;5;ADM;120;4;524;2021;2;104_081_E;BADMN2A;N2;20:40-23:10;Quarta Feira;100401;MESTRE
1204BADMN2A;1204BADMN2A1283;BRIGADEIRO;5;ADM;120;4;525;2021;2;104_081_M;BADMN2A;N2;20:40-23:10;Segunda Feira;281;ESPECIALISTA
1204BADMN2A;1204BADMN2A0213;BRIGADEIRO;5;ADM;120;4;526;2021;2;104_081_PPIN;BADMN2A;N2;20:40-23:10;Sexta Feira;100455;ESPECIALISTA
1204BADMN2B;1204BADMN2B0244;BRIGADEIRO;5;ADM;120;4;521;2021;2;104_081_ADF;BADMN2B;N2;20:40-23:10;Quarta Feira;100591;ESPECIALISTA
1204BADMN2B;1204BADMN2B0956;BRIGADEIRO;5;ADM;120;4;522;2021;2;104_081_CO;BADMN2B;N2;18:00-20:30;Terça Feira;100743;ESPECIALISTA
1204BADMN2B;1204BADMN2B1306;BRIGADEIRO;5;ADM;120;4;523;2021;2;104_081_DEM;BADMN2B;N2;20:40-23:10;Segunda Feira;100455;ESPECIALISTA
1204BADMN2B;1204BADMN2B1007;BRIGADEIRO;5;ADM;120;4;524;2021;2;104_081_E;BADMN2B;N2;20:40-23:10;Quinta Feira;100644;MESTRE
1204BADMN2B;1204BADMN2B1498;BRIGADEIRO;5;ADM;120;4;525;2021;2;104_081_M;BADMN2B;N2;20:40-23:10;Terça Feira;281;ESPECIALISTA
1204BADMN2B;1204BADMN2B0858;BRIGADEIRO;5;ADM;120;4;526;2021;2;104_081_PPIN;BADMN2B;N2;20:40-23:10;Sexta Feira;100455;ESPECIALISTA
1204LADMM1A;1204LADMM1A1122;LIBERDADE;5;ADM;120;4;521;2021;2;104_081_ADF;LADMM1A;M1;07:00-09:40;Terça Feira;100216;MESTRE
1204LADMM1A;1204LADMM1A0115;LIBERDADE;5;ADM;120;4;522;2021;2;104_081_CO;LADMM1A;M1;07:00-09:40;Segunda Feira;100344;ESPECIALISTA
1204LADMM1A;1204LADMM1A1507;LIBERDADE;5;ADM;120;4;523;2021;2;104_081_DEM;LADMM1A;M1;07:00-09:40;Quinta Feira;131;ESPECIALISTA
1204LADMM1A;1204LADMM1A0939;LIBERDADE;5;ADM;120;4;524;2021;2;104_081_E;LADMM1A;M1;07:00-09:40;Quarta Feira;100389;MESTRE
1204LADMM1A;1204LADMM1A1438;LIBERDADE;5;ADM;120;4;525;2021;2;104_081_M;LADMM1A;M1;07:00-09:40;Segunda Feira;100706;ESPECIALISTA
1204LADMM1A;1204LADMM1A1100;LIBERDADE;5;ADM;120;4;526;2021;2;104_081_PPIN;LADMM1A;M1;07:00-09:40;Sexta Feira;131;ESPECIALISTA
1204LADMN1A;1204LADMN1A1052;LIBERDADE;5;ADM;120;4;521;2021;2;104_081_ADF;LADMN1A;N1;18:00-20:30;Quarta Feira;100031;MESTRE
1204LADMN1A;1204LADMN1A0111;LIBERDADE;5;ADM;120;4;522;2021;2;104_081_CO;LADMN1A;N1;18:00-20:30;Terça Feira;100294;MESTRE
1204LADMN1A;1204LADMN1A1287;LIBERDADE;5;ADM;120;4;523;2021;2;104_081_DEM;LADMN1A;N1;18:00-20:30;Quarta Feira;131;ESPECIALISTA
1204LADMN1A;1204LADMN1A1060;LIBERDADE;5;ADM;120;4;524;2021;2;104_081_E;LADMN1A;N1;18:00-20:30;Segunda Feira;197;DOUTOR
1204LADMN1A;1204LADMN1A1567;LIBERDADE;5;ADM;120;4;525;2021;2;104_081_M;LADMN1A;N1;18:00-20:30;Terça Feira;279;ESPECIALISTA
1204LADMN1A;1204LADMN1A0102;LIBERDADE;5;ADM;120;4;526;2021;2;104_081_PPIN;LADMN1A;N1;18:00-20:30;Sexta Feira;131;ESPECIALISTA
1204LADMN1B;1204LADMN1B1363;LIBERDADE;5;ADM;120;4;521;2021;2;104_081_ADF;LADMN1B;N1;18:00-20:30;Quarta Feira;100424;ESPECIALISTA
1204LADMN1B;1204LADMN1B0466;LIBERDADE;5;ADM;120;4;522;2021;2;104_081_CO;LADMN1B;N1;18:00-20:30;Quinta Feira;100030;MESTRE
1204LADMN1B;1204LADMN1B1332;LIBERDADE;5;ADM;120;4;523;2021;2;104_081_DEM;LADMN1B;N1;18:00-20:30;Terça Feira;131;ESPECIALISTA
1204LADMN1B;1204LADMN1B1531;LIBERDADE;5;ADM;120;4;524;2021;2;104_081_E;LADMN1B;N1;18:00-20:30;Segunda Feira;100389;MESTRE
1204LADMN1B;1204LADMN1B0321;LIBERDADE;5;ADM;120;4;525;2021;2;104_081_M;LADMN1B;N1;18:00-20:30;Quinta Feira;279;ESPECIALISTA
1204LADMN1B;1204LADMN1B0313;LIBERDADE;5;ADM;120;4;526;2021;2;104_081_PPIN;LADMN1B;N1;18:00-20:30;Sexta Feira;131;ESPECIALISTA
1204LADMN2A;1204LADMN2A0247;LIBERDADE;5;ADM;120;4;521;2021;2;104_081_ADF;LADMN2A;N2;20:40-23:10;Quinta Feira;100031;MESTRE
1204LADMN2A;1204LADMN2A0254;LIBERDADE;5;ADM;120;4;522;2021;2;104_081_CO;LADMN2A;N2;20:40-23:10;Terça Feira;100294;MESTRE
1204LADMN2A;1204LADMN2A0495;LIBERDADE;5;ADM;120;4;523;2021;2;104_081_DEM;LADMN2A;N2;20:40-23:10;Quarta Feira;131;ESPECIALISTA
1204LADMN2A;1204LADMN2A0582;LIBERDADE;5;ADM;120;4;524;2021;2;104_081_E;LADMN2A;N2;20:40-23:10;Segunda Feira;197;DOUTOR
1204LADMN2A;1204LADMN2A1273;LIBERDADE;5;ADM;120;4;525;2021;2;104_081_M;LADMN2A;N2;20:40-23:10;Terça Feira;279;ESPECIALISTA
1204LADMN2A;1204LADMN2A0891;LIBERDADE;5;ADM;120;4;526;2021;2;104_081_PPIN;LADMN2A;N2;20:40-23:10;Sexta Feira;131;ESPECIALISTA
1205LADMN1A;1205LADMN1A1398;LIBERDADE;5;ADM;120;5;527;2021;2;105_081_EGPR;LADMN1A;N1;18:00-20:30;Segunda Feira;100237;ESPECIALISTA
1205LADMN1A;1205LADMN1A0651;LIBERDADE;5;ADM;120;5;528;2021;2;105_081_GTI;LADMN1A;N1;18:00-20:30;Quarta Feira;100036;ESPECIALISTA
1205LADMN1A;1205LADMN1A0841;LIBERDADE;5;ADM;120;5;529;2021;2;105_081_GP;LADMN1A;N1;18:00-20:30;Quinta Feira;100456;ESPECIALISTA
1205LADMN1A;1205LADMN1A0792;LIBERDADE;5;ADM;120;5;530;2021;2;105_081_PO;LADMN1A;N1;18:00-20:30;Terça Feira;91;DOUTOR
1205LADMN1A;1205LADMN1A1179;LIBERDADE;5;ADM;120;5;531;2021;2;105_081_PPIN;LADMN1A;N1;18:00-20:30;Sexta Feira;100456;ESPECIALISTA
1205BADMN2A;1205BADMN2A0305;BRIGADEIRO;5;ADM;120;5;527;2021;2;105_081_EGPR;BADMN2A;N2;20:40-23:10;Quarta Feira;100607;ESPECIALISTA
1205BADMN2A;1205BADMN2A1238;BRIGADEIRO;5;ADM;120;5;528;2021;2;105_081_GTI;BADMN2A;N2;20:40-23:10;Terça Feira;100036;ESPECIALISTA
1205BADMN2A;1205BADMN2A1286;BRIGADEIRO;5;ADM;120;5;529;2021;2;105_081_GP;BADMN2A;N2;20:40-23:10;Quinta Feira;100743;ESPECIALISTA
1205BADMN2A;1205BADMN2A1450;BRIGADEIRO;5;ADM;120;5;530;2021;2;105_081_PO;BADMN2A;N2;20:40-23:10;Segunda Feira;91;DOUTOR
1205BADMN2A;1205BADMN2A1169;BRIGADEIRO;5;ADM;120;5;531;2021;2;105_081_PPIN;BADMN2A;N2;20:40-23:10;Sexta Feira;100743;ESPECIALISTA
1205LADMM1A;1205LADMM1A1030;LIBERDADE;5;ADM;120;5;527;2021;2;105_081_EGPR;LADMM1A;M1;07:00-09:40;Quinta Feira;100344;ESPECIALISTA
1205LADMM1A;1205LADMM1A0182;LIBERDADE;5;ADM;120;5;528;2021;2;105_081_GTI;LADMM1A;M1;07:00-09:40;Segunda Feira;100036;ESPECIALISTA
1205LADMM1A;1205LADMM1A0761;LIBERDADE;5;ADM;120;5;529;2021;2;105_081_GP;LADMM1A;M1;07:00-09:40;Terça Feira;100294;MESTRE
1205LADMM1A;1205LADMM1A0754;LIBERDADE;5;ADM;120;5;530;2021;2;105_081_PO;LADMM1A;M1;07:00-09:40;Quarta Feira;197;DOUTOR
1205LADMM1A;1205LADMM1A1564;LIBERDADE;5;ADM;120;5;531;2021;2;105_081_PPIN;LADMM1A;M1;07:00-09:40;Sexta Feira;100344;ESPECIALISTA
1205LADMN2A;1205LADMN2A0990;LIBERDADE;5;ADM;120;5;527;2021;2;105_081_EGPR;LADMN2A;N2;20:40-23:10;Quarta Feira;100359;ESPECIALISTA
1205LADMN2A;1205LADMN2A0912;LIBERDADE;5;ADM;120;5;528;2021;2;105_081_GTI;LADMN2A;N2;20:40-23:10;Segunda Feira;100036;ESPECIALISTA
1205LADMN2A;1205LADMN2A1319;LIBERDADE;5;ADM;120;5;529;2021;2;105_081_GP;LADMN2A;N2;20:40-23:10;Terça Feira;100146;ESPECIALISTA
1205LADMN2A;1205LADMN2A0782;LIBERDADE;5;ADM;120;5;530;2021;2;105_081_PO;LADMN2A;N2;20:40-23:10;Quinta Feira;110;MESTRE
1205LADMN2A;1205LADMN2A0857;LIBERDADE;5;ADM;120;5;531;2021;2;105_081_PPIN;LADMN2A;N2;20:40-23:10;Sexta Feira;100294;MESTRE
1206LADMN1A;1206LADMN1A0545;LIBERDADE;5;ADM;120;6;532;2021;2;106_081_FC;LADMN1A;N1;18:00-20:30;Terça Feira;100453;ESPECIALISTA
1206LADMN1A;1206LADMN1A0241;LIBERDADE;5;ADM;120;6;538;2021;2;106_081_GPE;LADMN1A;N1;18:00-20:30;Quinta Feira;100294;MESTRE
1206LADMN1A;1206LADMN1A0833;LIBERDADE;5;ADM;120;6;534;2021;2;106_081_LE;LADMN1A;N1;18:00-20:30;Segunda Feira;100718;MESTRE
1206LADMN1A;1206LADMN1A1324;LIBERDADE;5;ADM;120;6;535;2021;2;106_081_M;LADMN1A;N1;18:00-20:30;Quarta Feira;100404;ESPECIALISTA
1206LADMN1A;1206LADMN1A1470;LIBERDADE;5;ADM;120;6;536;2021;2;106_081_MF;LADMN1A;N1;18:00-20:30;Terça Feira;100453;ESPECIALISTA
1206LADMN1A;1206LADMN1A0204;LIBERDADE;5;ADM;120;6;539;2021;2;106_081_PPIN;LADMN1A;N1;18:00-20:30;Sexta Feira;100310;DOUTOR
1206LADMN2A;1206LADMN2A1294;LIBERDADE;5;ADM;120;6;532;2021;2;106_081_FC;LADMN2A;N2;20:40-23:10;Terça Feira;100453;ESPECIALISTA
1206LADMN2A;1206LADMN2A1295;LIBERDADE;5;ADM;120;6;538;2021;2;106_081_GPE;LADMN2A;N2;20:40-23:10;Quinta Feira;100294;MESTRE
1206LADMN2A;1206LADMN2A0167;LIBERDADE;5;ADM;120;6;534;2021;2;106_081_LE;LADMN2A;N2;20:40-23:10;Segunda Feira;100718;MESTRE
1206LADMN2A;1206LADMN2A1070;LIBERDADE;5;ADM;120;6;535;2021;2;106_081_M;LADMN2A;N2;20:40-23:10;Quarta Feira;100404;ESPECIALISTA
1206LADMN2A;1206LADMN2A1265;LIBERDADE;5;ADM;120;6;536;2021;2;106_081_MF;LADMN2A;N2;20:40-23:10;Terça Feira;100453;ESPECIALISTA
1206LADMN2A;1206LADMN2A1197;LIBERDADE;5;ADM;120;6;539;2021;2;106_081_PPIN;LADMN2A;N2;20:40-23:10;Sexta Feira;100310;DOUTOR
1206BADMN2A;1206BADMN2A0646;BRIGADEIRO;5;ADM;120;6;532;2021;2;106_081_FC;BADMN2A;N2;20:40-23:10;Quinta Feira;100627;ESPECIALISTA
1206BADMN2A;1206BADMN2A0317;BRIGADEIRO;5;ADM;120;6;538;2021;2;106_081_GPE;BADMN2A;N2;20:40-23:10;Quarta Feira;100456;ESPECIALISTA
1206BADMN2A;1206BADMN2A0198;BRIGADEIRO;5;ADM;120;6;534;2021;2;106_081_LE;BADMN2A;N2;20:40-23:10;Terça Feira;100386;ESPECIALISTA
1206BADMN2A;1206BADMN2A1437;BRIGADEIRO;5;ADM;120;6;535;2021;2;106_081_M;BADMN2A;N2;20:40-23:10;Segunda Feira;100310;DOUTOR
1206BADMN2A;1206BADMN2A0579;BRIGADEIRO;5;ADM;120;6;536;2021;2;106_081_MF;BADMN2A;N2;20:40-23:10;Quinta Feira;100627;ESPECIALISTA
1206BADMN2A;1206BADMN2A1179;BRIGADEIRO;5;ADM;120;6;539;2021;2;106_081_PPIN;BADMN2A;N2;20:40-23:10;Sexta Feira;100310;DOUTOR
1206LADMM1A;1206LADMM1A0355;LIBERDADE;5;ADM;120;6;532;2021;2;106_081_FC;LADMM1A;M1;07:00-09:40;Quinta Feira;100630;ESPECIALISTA
1206LADMM1A;1206LADMM1A0656;LIBERDADE;5;ADM;120;6;538;2021;2;106_081_GPE;LADMM1A;M1;07:00-09:40;Segunda Feira;100294;MESTRE
1206LADMM1A;1206LADMM1A1021;LIBERDADE;5;ADM;120;6;534;2021;2;106_081_LE;LADMM1A;M1;07:00-09:40;Quarta Feira;100271;MESTRE
1206LADMM1A;1206LADMM1A1365;LIBERDADE;5;ADM;120;6;535;2021;2;106_081_M;LADMM1A;M1;07:00-09:40;Terça Feira;100259;MESTRE
1206LADMM1A;1206LADMM1A0597;LIBERDADE;5;ADM;120;6;536;2021;2;106_081_MF;LADMM1A;M1;07:00-09:40;Quinta Feira;100630;ESPECIALISTA
1206LADMM1A;1206LADMM1A1370;LIBERDADE;5;ADM;120;6;539;2021;2;106_081_PPIN;LADMM1A;M1;07:00-09:40;Sexta Feira;100310;DOUTOR
1206LADMN1A;1206LADMN1A0069;LIBERDADE;5;ADM;120;6;532;2021;2;106_081_FC;LADMN1A;N1;18:00-20:30;Segunda Feira;100453;ESPECIALISTA
1206LADMN1A;1206LADMN1A0944;LIBERDADE;5;ADM;120;6;538;2021;2;106_081_GPE;LADMN1A;N1;18:00-20:30;Quinta Feira;100673;ESPECIALISTA
1206LADMN1A;1206LADMN1A0465;LIBERDADE;5;ADM;120;6;534;2021;2;106_081_LE;LADMN1A;N1;18:00-20:30;Quarta Feira;100271;MESTRE
1206LADMN1A;1206LADMN1A0183;LIBERDADE;5;ADM;120;6;535;2021;2;106_081_M;LADMN1A;N1;18:00-20:30;Terça Feira;100259;MESTRE
1206LADMN1A;1206LADMN1A1303;LIBERDADE;5;ADM;120;6;536;2021;2;106_081_MF;LADMN1A;N1;18:00-20:30;Segunda Feira;100453;ESPECIALISTA
1206LADMN1A;1206LADMN1A0573;LIBERDADE;5;ADM;120;6;539;2021;2;106_081_PPIN;LADMN1A;N1;18:00-20:30;Sexta Feira;100146;ESPECIALISTA
1206LADMN2A;1206LADMN2A1100;LIBERDADE;5;ADM;120;6;532;2021;2;106_081_FC;LADMN2A;N2;20:40-23:10;Segunda Feira;100453;ESPECIALISTA
1206LADMN2A;1206LADMN2A0652;LIBERDADE;5;ADM;120;6;538;2021;2;106_081_GPE;LADMN2A;N2;20:40-23:10;Quinta Feira;100673;ESPECIALISTA
1206LADMN2A;1206LADMN2A0833;LIBERDADE;5;ADM;120;6;534;2021;2;106_081_LE;LADMN2A;N2;20:40-23:10;Quarta Feira;100271;MESTRE
1206LADMN2A;1206LADMN2A1524;LIBERDADE;5;ADM;120;6;535;2021;2;106_081_M;LADMN2A;N2;20:40-23:10;Terça Feira;100259;MESTRE
1206LADMN2A;1206LADMN2A0385;LIBERDADE;5;ADM;120;6;536;2021;2;106_081_MF;LADMN2A;N2;20:40-23:10;Segunda Feira;100453;ESPECIALISTA
1206LADMN2A;1206LADMN2A1229;LIBERDADE;5;ADM;120;6;539;2021;2;106_081_PPIN;LADMN2A;N2;20:40-23:10;Sexta Feira;100146;ESPECIALISTA
1207LADMN1A;1207LADMN1A0909;LIBERDADE;5;ADM;120;7;540;2021;2;107_081_AOSP;LADMN1A;N1;18:00-20:30;Segunda Feira;100594;ESPECIALISTA
1207LADMN1A;1207LADMN1A0415;LIBERDADE;5;ADM;120;7;541;2021;2;107_081_FC;LADMN1A;N1;18:00-20:30;Quarta Feira;100453;ESPECIALISTA
1207LADMN1A;1207LADMN1A0530;LIBERDADE;5;ADM;120;7;542;2021;2;107_081_GCP;LADMN1A;N1;18:00-20:30;Terça Feira;100146;ESPECIALISTA
1207LADMN1A;1207LADMN1A0018;LIBERDADE;5;ADM;120;7;543;2021;2;107_081_M;LADMN1A;N1;18:00-20:30;Quinta Feira;100259;MESTRE
1207LADMN1A;1207LADMN1A0790;LIBERDADE;5;ADM;120;7;544;2021;2;107_081_SGA;LADMN1A;N1;18:00-20:30;Segunda Feira;100594;ESPECIALISTA
1207LADMN1A;1207LADMN1A1252;LIBERDADE;5;ADM;120;7;545;2021;2;107_081_TCC;LADMN1A;N1;18:00-20:30;Sexta Feira;100271;MESTRE
1208LADMN1A;1208LADMN1A0768;LIBERDADE;5;ADM;120;8;547;2021;2;108_081_EC;LADMN1A;N1;18:00-20:30;Segunda Feira;100588;MESTRE
1208LADMN1A;1208LADMN1A0679;LIBERDADE;5;ADM;120;8;548;2021;2;108_081_FC;LADMN1A;N1;18:00-20:30;Quarta Feira;100146;ESPECIALISTA
1208LADMN1A;1208LADMN1A0755;LIBERDADE;5;ADM;120;8;554;2021;2;108_081_JE;LADMN1A;N1;18:00-20:30;Quarta Feira;100146;ESPECIALISTA
1208LADMN1A;1208LADMN1A0413;LIBERDADE;5;ADM;120;8;550;2021;2;108_081_M;LADMN1A;N1;18:00-20:30;Terça Feira;100404;ESPECIALISTA
1208LADMN1A;1208LADMN1A0701;LIBERDADE;5;ADM;120;8;555;2021;2;108_081_PN;LADMN1A;N1;18:00-20:30;Quinta Feira;100237;ESPECIALISTA
1208LADMN1A;1208LADMN1A0004;LIBERDADE;5;ADM;120;8;553;2021;2;108_081_TCC;LADMN1A;N1;18:00-20:30;Sexta Feira;216;MESTRE
1208LADMN2A;1208LADMN2A0946;LIBERDADE;5;ADM;120;8;547;2021;2;108_081_EC;LADMN2A;N2;20:40-23:10;Segunda Feira;100588;MESTRE
1208LADMN2A;1208LADMN2A0470;LIBERDADE;5;ADM;120;8;548;2021;2;108_081_FC;LADMN2A;N2;20:40-23:10;Quarta Feira;100146;ESPECIALISTA
1208LADMN2A;1208LADMN2A0089;LIBERDADE;5;ADM;120;8;554;2021;2;108_081_JE;LADMN2A;N2;20:40-23:10;Quarta Feira;100146;ESPECIALISTA
1208LADMN2A;1208LADMN2A1019;LIBERDADE;5;ADM;120;8;550;2021;2;108_081_M;LADMN2A;N2;20:40-23:10;Terça Feira;100404;ESPECIALISTA
1208LADMN2A;1208LADMN2A0897;LIBERDADE;5;ADM;120;8;555;2021;2;108_081_PN;LADMN2A;N2;20:40-23:10;Quinta Feira;100237;ESPECIALISTA
1208LADMN2A;1208LADMN2A0731;LIBERDADE;5;ADM;120;8;553;2021;2;108_081_TCC;LADMN2A;N2;20:40-23:10;Sexta Feira;216;MESTRE
1208BADMN2A;1208BADMN2A0918;BRIGADEIRO;5;ADM;120;8;547;2021;2;108_081_EC;BADMN2A;N2;20:40-23:10;Terça Feira;100621;ESPECIALISTA
1208BADMN2A;1208BADMN2A0569;BRIGADEIRO;5;ADM;120;8;548;2021;2;108_081_FC;BADMN2A;N2;20:40-23:10;Segunda Feira;100146;ESPECIALISTA
1208BADMN2A;1208BADMN2A1198;BRIGADEIRO;5;ADM;120;8;554;2021;2;108_081_JE;BADMN2A;N2;20:40-23:10;Segunda Feira;100146;ESPECIALISTA
1208BADMN2A;1208BADMN2A0320;BRIGADEIRO;5;ADM;120;8;550;2021;2;108_081_M;BADMN2A;N2;20:40-23:10;Quarta Feira;100310;DOUTOR
1208BADMN2A;1208BADMN2A1322;BRIGADEIRO;5;ADM;120;8;555;2021;2;108_081_PN;BADMN2A;N2;20:40-23:10;Quinta Feira;100725;ESPECIALISTA
1208BADMN2A;1208BADMN2A1431;BRIGADEIRO;5;ADM;120;8;553;2021;2;108_081_TCC;BADMN2A;N2;20:40-23:10;Sexta Feira;281;ESPECIALISTA
1208LADMN1A;1208LADMN1A0483;LIBERDADE;5;ADM;120;8;547;2021;2;108_081_EC;LADMN1A;N1;18:00-20:30;Terça Feira;100359;ESPECIALISTA
1208LADMN1A;1208LADMN1A0707;LIBERDADE;5;ADM;120;8;548;2021;2;108_081_FC;LADMN1A;N1;18:00-20:30;Quinta Feira;100146;ESPECIALISTA
